row_id,source_dataset,source_event_type,source_row_index,video_id,source_url,source_file_name,source_video_path,clip_path,original_time_range,event_start_time,event_end_time,event_center_time,time_of_event,time_of_alert,manual_label,event_label,core_label,source_binary_label,light_conditions,weather,scene,status,error,saved_raw_URL,saved_raw_Time,saved_raw_Location_of_crash,saved_raw_Light_condition,saved_raw_Weather,saved_raw_Road_surface_condition,saved_raw_Road_type,saved_raw_Road_flat,saved_raw_Lanes,saved_raw_Traffic_condition,saved_raw_Ego_vehicle_model,saved_raw_ADAS_mode,saved_raw_Ego_pre_movement,saved_raw_Other_pre_movement,saved_raw_Ego_pre_avoid_seconds,saved_raw_Other_pre_avoid_seconds,saved_raw_Ego_pre_avoid_movement,saved_raw_Other_pre_avoid_movement,saved_raw_Guilty,saved_raw_Crash_type,saved_raw_Type_of_impact,saved_raw_Crash_with,saved_raw_Crash_vehicle_type,saved_raw_Total_number_of_vehicles,saved_raw_Crash_reason,saved_raw_Ego_most_damaged_area,saved_raw_Other_most_damaged_area,saved_raw_Crash_severity,saved_raw_Ego_fix_fee,saved_raw_Note,saved_raw_time,saved_raw_Takeover_time_for_ADAS,saved_raw_Ego_pre_reaction_seconds,saved_raw_Other_pre_reaction_seconds,saved_raw_Avoid_reason,saved_raw_
saved_nearmiss_000368,saved_av_dataset,nearmiss,368,Idjq4HdtGUk,https://youtu.be/Idjq4HdtGUk,Idjq4HdtGUk.mp4,,,04:40-04:53,280.0,293.0,286.5,286.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/Idjq4HdtGUk,,United arab emirates,Daylight,Clear,Dry,Highway/Freeway,Flat,1,Moderate_traffic,small_vehicle,ADAS,Making_right_turn,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,04:40-04:53,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000369,saved_av_dataset,nearmiss,369,Idjq4HdtGUk,https://youtu.be/Idjq4HdtGUk,Idjq4HdtGUk.mp4,,,04:54-05:06,294.0,306.0,300.0,300.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Other,Rural,metadata_only,,https://youtu.be/Idjq4HdtGUk,,canada,Daylight,Fog_smog_smoke,Dry,Rural_road,Flat,1,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,04:54-05:06,n,2,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000370,saved_av_dataset,nearmiss,370,Idjq4HdtGUk,https://youtu.be/Idjq4HdtGUk,Idjq4HdtGUk.mp4,,,07:07-07:26,427.0,446.0,436.5,436.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/Idjq4HdtGUk,,china,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,3,Congested,small_vehicle,ADAS,Proceeding_straight,other,,,Left_turn,other,avoid,,,,,,,,,,,,07:07-07:26,n,2,n,Other_external_errors,n
saved_nearmiss_000371,saved_av_dataset,nearmiss,371,-XaD435FQtE,https://youtu.be/-XaD435FQtE,-XaD435FQtE.mp4,,,01:54-02:07,114.0,127.0,120.5,120.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Rain,Other,metadata_only,,https://youtu.be/-XaD435FQtE,,missouri,Daylight,Rain,Wet,Highway/Freeway,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,01:54-02:07,n,3,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000372,saved_av_dataset,nearmiss,372,-XaD435FQtE,https://youtu.be/-XaD435FQtE,-XaD435FQtE.mp4,,,04:30-04:49,270.0,289.0,279.5,279.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/-XaD435FQtE,,california,Daylight,Clear,Dry,Road_segement,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,04:30-04:49,n,2,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000373,saved_av_dataset,nearmiss,373,-XaD435FQtE,https://youtu.be/-XaD435FQtE,-XaD435FQtE.mp4,,,04:52-05:17,292.0,317.0,304.5,304.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/-XaD435FQtE,,maryland,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,04:52-05:17,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000374,saved_av_dataset,nearmiss,374,-XaD435FQtE,https://youtu.be/-XaD435FQtE,-XaD435FQtE.mp4,,,05:18-05:29,318.0,329.0,323.5,323.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Rain,Other,metadata_only,,https://youtu.be/-XaD435FQtE,,germany,Daylight,Rain,Wet,Highway/Freeway,Flat,3,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,05:18-05:29,n,2,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000375,saved_av_dataset,nearmiss,375,aC2rzN7wfbQ,https://youtu.be/aC2rzN7wfbQ,aC2rzN7wfbQ.mp4,,,01:45-02:20,105.0,140.0,122.5,122.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/aC2rzN7wfbQ,,florida,Dark_lighted,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,01:45-02:20,n,2,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000376,saved_av_dataset,nearmiss,376,aC2rzN7wfbQ,https://youtu.be/aC2rzN7wfbQ,aC2rzN7wfbQ.mp4,,,07:45-08:10,465.0,490.0,477.5,477.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/aC2rzN7wfbQ,,carlifornia,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,No_action,avoid,,,,,,,,,,,,07:45-08:10,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000377,saved_av_dataset,nearmiss,377,aC2rzN7wfbQ,https://youtu.be/aC2rzN7wfbQ,aC2rzN7wfbQ.mp4,,,10:33-10:52,633.0,652.0,642.5,642.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/aC2rzN7wfbQ,,scotland,Daylight,Clear,Dry,Road_segement,Down,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,10:33-10:52,n,1,n,Other_external_errors,save a dog
saved_nearmiss_000378,saved_av_dataset,nearmiss,378,XK9hcl_crf4,https://youtu.be/XK9hcl_crf4,XK9hcl_crf4.mp4,,,02:42-03:00,162.0,180.0,171.0,171.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/XK9hcl_crf4,,england,Daylight,Cloudy,Dry,Highway/Freeway,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,02:42-03:00,n,2,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000379,saved_av_dataset,nearmiss,379,XK9hcl_crf4,https://youtu.be/XK9hcl_crf4,XK9hcl_crf4.mp4,,,05:17-05:38,317.0,338.0,327.5,327.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/XK9hcl_crf4,,canada,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,05:17-05:38,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000380,saved_av_dataset,nearmiss,380,XK9hcl_crf4,https://youtu.be/XK9hcl_crf4,XK9hcl_crf4.mp4,,,09:50-10:02,590.0,602.0,596.0,596.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/XK9hcl_crf4,,norway,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,09:50-10:02,n,1,n,Other_external_errors,save a fox
saved_nearmiss_000381,saved_av_dataset,nearmiss,381,vy7hhytLuig,https://youtu.be/vy7hhytLuig,vy7hhytLuig.mp4,,,02:34-02:50,154.0,170.0,162.0,162.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/vy7hhytLuig,,california,Daylight,Clear,Dry,Signalized_intersection,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,02:34-02:50,n,1,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000382,saved_av_dataset,nearmiss,382,vy7hhytLuig,https://youtu.be/vy7hhytLuig,vy7hhytLuig.mp4,,,07:38-07:47,458.0,467.0,462.5,462.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/vy7hhytLuig,,new york,Daylight,Clear,Dry,Road_segement,Down,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,07:38-07:47,n,2,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000383,saved_av_dataset,nearmiss,383,08Cw_3Wfa9E,https://youtu.be/08Cw_3Wfa9E,08Cw_3Wfa9E.mp4,,,00:01-00:13,1.0,13.0,7.0,7.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/08Cw_3Wfa9E,,canada,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,00:01-00:13,n,3,n,Other_external_errors,n
saved_nearmiss_000384,saved_av_dataset,nearmiss,384,08Cw_3Wfa9E,https://youtu.be/08Cw_3Wfa9E,08Cw_3Wfa9E.mp4,,,00:26-00:45,26.0,45.0,35.5,35.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/08Cw_3Wfa9E,,texas,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,00:26-00:45,n,2,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000385,saved_av_dataset,nearmiss,385,08Cw_3Wfa9E,https://youtu.be/08Cw_3Wfa9E,08Cw_3Wfa9E.mp4,,,02:31-02:56,151.0,176.0,163.5,163.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/08Cw_3Wfa9E,,denmark,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Congested,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,02:31-02:56,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000386,saved_av_dataset,nearmiss,386,08Cw_3Wfa9E,https://youtu.be/08Cw_3Wfa9E,08Cw_3Wfa9E.mp4,,,04:39-04:59,279.0,299.0,289.0,289.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/08Cw_3Wfa9E,,california,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,04:39-04:59,n,1,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000387,saved_av_dataset,nearmiss,387,08Cw_3Wfa9E,https://youtu.be/08Cw_3Wfa9E,08Cw_3Wfa9E.mp4,,,08:02-08:17,482.0,497.0,489.5,489.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/08Cw_3Wfa9E,,australia,Daylight,Cloudy,Dry,Highway/Freeway,Flat,2,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Stopped,,,Right_turn,No_action,avoid,,,,,,,,,,,,08:02-08:17,n,1,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000388,saved_av_dataset,nearmiss,388,YqhoE1dcpVo,https://youtu.be/YqhoE1dcpVo,YqhoE1dcpVo.mp4,,,01:54-02:12,114.0,132.0,123.0,123.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/YqhoE1dcpVo,,california,Dark_not_lighted,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,01:54-02:12,n,3,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000389,saved_av_dataset,nearmiss,389,YqhoE1dcpVo,https://youtu.be/YqhoE1dcpVo,YqhoE1dcpVo.mp4,,,05:56-06:09,356.0,369.0,362.5,362.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/YqhoE1dcpVo,,indiana,Dark_lighted,Clear,Dry,Road_segement,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,05:56-06:09,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000390,saved_av_dataset,nearmiss,390,oQtQeNlXnVU,https://youtu.be/oQtQeNlXnVU,oQtQeNlXnVU.mp4,,,05:14-05:27,314.0,327.0,320.5,320.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/oQtQeNlXnVU,,canada,Daylight,Clear,Dry,Rural_road,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,05:14-05:27,n,1,n,Other_external_errors,n
saved_nearmiss_000391,saved_av_dataset,nearmiss,391,CCkpiofrlG0,https://youtu.be/CCkpiofrlG0,CCkpiofrlG0.mp4,,,12:37-12:49,757.0,769.0,763.0,763.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/CCkpiofrlG0,,michigan,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,12:37-12:49,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000392,saved_av_dataset,nearmiss,392,CCkpiofrlG0,https://youtu.be/CCkpiofrlG0,CCkpiofrlG0.mp4,,,12:58-13:13,778.0,793.0,785.5,785.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/CCkpiofrlG0,,australia,Daylight,Cloudy,Wet,Road_segement,Flat,1,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,12:58-13:13,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000393,saved_av_dataset,nearmiss,393,lIFEpre8uoA,https://youtu.be/lIFEpre8uoA,lIFEpre8uoA.mp4,,,03:27-03:40,207.0,220.0,213.5,213.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/lIFEpre8uoA,,arizona,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,Stopped,,,Left_turn,other,avoid,,,,,,,,,,,,03:27-03:40,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000394,saved_av_dataset,nearmiss,394,lIFEpre8uoA,https://youtu.be/lIFEpre8uoA,lIFEpre8uoA.mp4,,,09:52-10:09,592.0,609.0,600.5,600.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/lIFEpre8uoA,,texas,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,09:52-10:09,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000395,saved_av_dataset,nearmiss,395,lIFEpre8uoA,https://youtu.be/lIFEpre8uoA,lIFEpre8uoA.mp4,,,11:09-11:25,669.0,685.0,677.0,677.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/lIFEpre8uoA,,florida,Daylight,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Decelerating,No_action,avoid,,,,,,,,,,,,11:09-11:25,n,1,n,Pedestrian_or_non_motorized_vehicle_suddenly_entered_path,n
saved_nearmiss_000396,saved_av_dataset,nearmiss,396,VFpJUGeEBr8,https://youtu.be/VFpJUGeEBr8,VFpJUGeEBr8.mp4,,,01:48-01:56,108.0,116.0,112.0,112.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Rural,metadata_only,,https://youtu.be/VFpJUGeEBr8,,idaho,Daylight,Clear,Dry,Rural_road,Flat,1,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,01:48-01:56,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,idk
saved_nearmiss_000397,saved_av_dataset,nearmiss,397,VFpJUGeEBr8,https://youtu.be/VFpJUGeEBr8,VFpJUGeEBr8.mp4,,,02:50-03:09,170.0,189.0,179.5,179.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/VFpJUGeEBr8,,UK,Dark_lighted,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,Decelerating,avoid,,,,,,,,,,,,02:50-03:09,n,2,2,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000398,saved_av_dataset,nearmiss,398,VFpJUGeEBr8,https://youtu.be/VFpJUGeEBr8,VFpJUGeEBr8.mp4,,,04:42-04:57,282.0,297.0,289.5,289.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/VFpJUGeEBr8,,california,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,04:42-04:57,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000399,saved_av_dataset,nearmiss,399,VFpJUGeEBr8,https://youtu.be/VFpJUGeEBr8,VFpJUGeEBr8.mp4,,,05:11-05:22,311.0,322.0,316.5,316.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/VFpJUGeEBr8,,utah,Daylight,Clear,Dry,Road_segement,Flat,1,Light_traffic,small_vehicle,ADAS,Proceeding_straight,other,,,Decelerating,other,avoid,,,,,,,,,,,,05:11-05:22,n,2,n,Other_external_errors,n
saved_nearmiss_000400,saved_av_dataset,nearmiss,400,K3hiDE52RIA,https://youtu.be/K3hiDE52RIA,K3hiDE52RIA.mp4,,,04:43-04:53,283.0,293.0,288.0,288.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/K3hiDE52RIA,,wisconsin,Daylight,Cloudy,Dry,Road_segement,Flat,3,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_right_turn,,,Right_turn,No_action,avoid,,,,,,,,,,,,04:43-04:53,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000401,saved_av_dataset,nearmiss,401,DwlP5wOEFoM,https://youtu.be/DwlP5wOEFoM,DwlP5wOEFoM.mp4,,,05:07-05:18,307.0,318.0,312.5,312.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/DwlP5wOEFoM,,california,Daylight,Clear,Dry,Highway/Freeway,Flat,1,Light_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,05:07-05:18,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000402,saved_av_dataset,nearmiss,402,DwlP5wOEFoM,https://youtu.be/DwlP5wOEFoM,DwlP5wOEFoM.mp4,,,06:10-06:28,370.0,388.0,379.0,379.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/DwlP5wOEFoM,,washington dc,Dark_not_lighted,Clear,Dry,Highway/Freeway,Flat,4,Light_traffic,N/A,ADAS,Making_right_turn,other,,,Left_turn,other,ADAS made mistake,,,,,,,,,,,,06:10-06:28,1,1,n,AV_behavior_mismatches_human_expectation,idk
saved_nearmiss_000403,saved_av_dataset,nearmiss,403,Kxzxca_k7Sw,https://youtu.be/Kxzxca_k7Sw,Kxzxca_k7Sw.mp4,,,05:45-05:58,345.0,358.0,351.5,351.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/Kxzxca_k7Sw,,california,Daylight,Cloudy,Dry,Signalized_intersection,Flat,3,Light_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,05:45-05:58,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000404,saved_av_dataset,nearmiss,404,Kxzxca_k7Sw,https://youtu.be/Kxzxca_k7Sw,Kxzxca_k7Sw.mp4,,,06:17-06:34,377.0,394.0,385.5,385.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/Kxzxca_k7Sw,,finland,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,,,Left_turn,No_action,avoid,,,,,,,,,,,,06:17-06:34,n,1,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000405,saved_av_dataset,nearmiss,405,a-9Yp-348sw,https://youtu.be/a-9Yp-348sw,a-9Yp-348sw.mp4,,,01:56-02:13,116.0,133.0,124.5,124.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/a-9Yp-348sw,,n3braska,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,01:56-02:13,n,2,n,Other_vehicle_suddenly_changed_lanes_or_cut_in,n
saved_nearmiss_000406,saved_av_dataset,nearmiss,406,RUeueuYcETM,https://youtu.be/RUeueuYcETM,RUeueuYcETM.mp4,,,08:51-09:10,531.0,550.0,540.5,540.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/RUeueuYcETM,,texas,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,08:51-09:10,n,3,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000407,saved_av_dataset,nearmiss,407,RUeueuYcETM,https://youtu.be/RUeueuYcETM,RUeueuYcETM.mp4,,,09:40-09:53,580.0,593.0,586.5,586.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/RUeueuYcETM,,michigan,Daylight,Clear,Dry,Nonsignalized_intersection,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Decelerating,No_action,avoid,,,,,,,,,,,,09:40-09:53,n,1,n,Other_vehicle_ran_red_light_or_violated_signal,n
saved_nearmiss_000408,saved_av_dataset,nearmiss,408,Txi_APXfhwM,https://youtu.be/Txi_APXfhwM,Txi_APXfhwM.mp4,,,03:50-04:07,230.0,247.0,238.5,238.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/Txi_APXfhwM,,maryland,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,Right_turn,other,avoid,,,,,,,,,,,,03:50-04:07,n,2,n,Other_vehicle_or_pedestrian_caused_emergency_evasion,n
saved_nearmiss_000409,saved_av_dataset,nearmiss,409,Txi_APXfhwM,https://youtu.be/Txi_APXfhwM,Txi_APXfhwM.mp4,,,04:43-04:57,283.0,297.0,290.0,290.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/Txi_APXfhwM,,nevada,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,Right_turn,other,avoid,,,,,,,,,,,,04:43-04:57,n,2,n,Other_external_errors,n
saved_nearmiss_000410,saved_av_dataset,nearmiss,410,Wx8HBUy1UJc,https://youtu.be/Wx8HBUy1UJc,Wx8HBUy1UJc.mp4,,,01:16-01:31,76.0,91.0,83.5,83.5,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/Wx8HBUy1UJc,,california,Daylight,Cloudy,Dry,Road_segement,Flat,2,Moderate_traffic,N/A,ADAS+,Proceeding_straight,Proceeding_straight,,,Right_turn,No_action,avoid,,,,,,,,,,,,01:16-01:31,n,1,n,Other_vehicle_driving_wrong_way_or_erratically,n
saved_nearmiss_000411,saved_av_dataset,nearmiss,411,Wx8HBUy1UJc,https://youtu.be/Wx8HBUy1UJc,Wx8HBUy1UJc.mp4,,,02:22-02:36,142.0,156.0,149.0,149.0,,near_miss,near_miss,near_miss,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/Wx8HBUy1UJc,,canada,Daylight,Cloudy,Dry,Signalized_intersection,Flat,4,Moderate_traffic,small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,Decelerating,No_action,avoid,,,,,,,,,,,,02:22-02:36,n,1,n,Other_vehicle_ran_red_light_or_violated_signal,n
